name,address,lat,lon,coordinate_source,outdoor_seating,outdoor_seating_source,category,osm_type,osm_id,osm_name,osm_address,osm_outdoor_seating_raw,google_place_id,google_name,google_address,google_outdoor_seating,google_price_level,google_price_range,google_rating,google_user_rating_count,google_maps_uri,google_match_distance_m,google_match_name_similarity
Cafe Diamanten og ølhalle.,"Gammel Strand 50, 1202 København",55.6774884,12.5775062,osm,yes,osm+google,cafe,node,281253627,Diamanten,,yes,ChIJyavaMBFTUkYRka-yravc8i0,Cafe Diamanten og ølhalle.,"Gammel Strand 50, 1202 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.3,319,https://maps.google.com/?cid=3310951305982422929&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,4.4,0.529
Cafe Domhuset,"Hospitalsvej 5, 2000 Frederiksberg",55.679455,12.529418,osm,yes,google,bar,node,8130361806,Cafe Domhuset,,,ChIJkdwXGbxTUkYR5i2v6hIP_Ow,Cafe Domhuset,"Hospitalsvej 5, 2000 Frederiksberg",True,PRICE_LEVEL_INEXPENSIVE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",4.3,168,https://maps.google.com/?cid=17076540461003255270&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,9.9,1.0
Cafe EUROPA 1989,"Amagertorv 1, 1160 København",55.6786502,12.5793688,osm,yes,osm+google,cafe,node,279471447,Europa 1989,,yes,ChIJ6YeLKxdTUkYRlzfuzQhrUh0,Cafe EUROPA 1989,"Amagertorv 1, 1160 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""300""}}",3.9,1374,https://maps.google.com/?cid=2112868860749035415&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,2.1,0.815
Cafe Emmanuel,"Milanovej 9, 2300 København",55.660444,12.624129,osm,yes,google,cafe,node,4398213812,Cafe Emmanuel,,,ChIJFUyx27asU0YR__9rXl4RP6g,Cafe Emmanuel,"Milanovej 9, 2300 København",True,PRICE_LEVEL_INEXPENSIVE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",4.7,43,https://maps.google.com/?cid=12123427818913398783&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,2.8,1.0
Cafe Englandshus,"Englandsvej 8, 2300 København",55.6577524,12.6064559,osm,yes,google,bar,node,8117585795,Café Englandshus,,,ChIJ6SfOp01TUkYRntNX_NLkalw,Cafe Englandshus,"Englandsvej 8, 2300 København",True,PRICE_LEVEL_INEXPENSIVE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4,186,https://maps.google.com/?cid=6659386593848578974&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,9.1,0.968
Cafe Ermanno,"Store Strandstræde 11, 1255 København",55.6811741,12.5885095,osm,yes,osm+google,cafe,node,4388201113,Cafe Ermanno,,yes,ChIJCSYcpyJTUkYRxM4pKRdCUSQ,Cafe Ermanno,"Store Strandstræde 11, 1255 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.4,610,https://maps.google.com/?cid=2616945525721255620&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,6.8,1.0
Cafe Fatamorgana,"Borups Pl. 26, 2200 København",55.6914483,12.5395657,osm,yes,google,cafe,node,283205289,Fata'Morgana,,,ChIJIVa6L7JTUkYRWeuLHXNzHts,Cafe Fatamorgana,"Borups Pl. 26, 2200 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4,928,https://maps.google.com/?cid=15789184281861679961&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,4.9,0.786
Cafe Fik-Ret,"Søborg Hovedgade 77, 2860 Søborg",55.7343479,12.5139245,osm,yes,google,cafe,node,302050860,Fik-Ret,,,ChIJF19evQJSUkYR5-4DP2U7n64,Cafe Fik-Ret,"Søborg Hovedgade 77, 2860 Søborg",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""300""}}",3.9,501,https://maps.google.com/?cid=12582841189931413223&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,4.9,0.737
Cafe Fiol,"Fiolstræde 42, 1171 København",55.6822824,12.5720569,osm,yes,osm+google,cafe,node,515718011,Kaffebaren Fiolstræde,,yes,ChIJXWuvVAVTUkYRoQl6_DCc-Mw,Cafe Fiol,"Fiolstræde 42, 1171 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",4.1,492,https://maps.google.com/?cid=14769726712169761185&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,0.5,0.533
Cafe Flottenheimer,"Skindergade 20, 1159 København",55.6802012,12.5750978,osm,yes,osm+google,cafe,node,279472397,Flottenheimer,,yes,ChIJAWg1XhBTUkYRm8cbHW5CJy4,Cafe Flottenheimer,"Skindergade 20, 1159 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""300""}}",4.5,1133,https://maps.google.com/?cid=3325699890538596251&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,1.3,0.839
Cafe Fremforalt,"Hammelstrupvej 33, 2450 København",55.6462515,12.5244533,osm,yes,osm+google,bar,node,1473374585,Cafe Fremforalt,,yes,ChIJg_T_OXpUUkYRRbG0seW-OsM,Cafe Fremforalt,"Hammelstrupvej 33, 2450 København",True,PRICE_LEVEL_INEXPENSIVE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.4,167,https://maps.google.com/?cid=14067766279783362885&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,4.6,1.0
Cafe Fyret,"Nordre Frihavnsgade 100, 2100 København",55.7035356,12.5899983,osm,yes,osm+google,bar,node,4558623949,Fyret,,yes,ChIJE_WLRe9SUkYRop-R1fOeSgo,Cafe Fyret,"Nordre Frihavnsgade 100, 2100 København",True,PRICE_LEVEL_INEXPENSIVE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.3,123,https://maps.google.com/?cid=741579858753200034&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,0.3,0.667
Cafe G,"Kejsergade, Gråbrødretorv 2, 1155 København",55.680184,12.5754088,osm,yes,google,cafe,node,4873747938,Café G,,,ChIJBQnKihBTUkYR18hnSGcb4ak,Cafe G,"Kejsergade, Gråbrødretorv 2, 1155 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""300""}}",3.9,1055,https://maps.google.com/?cid=12241095392580061399&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,4.6,0.909
Cafe Gammeltorv,"Gammeltorv 20, 1457 København",55.6780117,12.5714461,osm,yes,google,restaurant,node,1596794742,Cafe Gl. Torv,,,ChIJZfuJwxFTUkYRpiuURgKWMgs,Cafe Gammeltorv,"Gammeltorv 20, 1457 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""700""}}",4.7,481,https://maps.google.com/?cid=806872219770956710&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,1.7,0.815
Cafe Godthåb,"Godthåbsvej 53, 2000 Frederiksberg",55.6871132,12.5302566,osm,yes,google,pub,node,13755461558,Café Godthåb,,,ChIJEZ5SaLdTUkYRK7Banjbhzv0,Cafe Godthåb,"Godthåbsvej 53, 2000 Frederiksberg",True,PRICE_LEVEL_INEXPENSIVE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.1,176,https://maps.google.com/?cid=18288802761499389995&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,7.8,0.957
Cafe Haraldsborg,"Islands Brygge 15, 2300 København",55.6675771,12.5780731,osm,yes,google,bar,node,746251105,Café Haraldsborg,,,ChIJmdhb_GpTUkYRGpjFI0ZZGBo,Cafe Haraldsborg,"Islands Brygge 15, 2300 København",True,PRICE_LEVEL_INEXPENSIVE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.4,299,https://maps.google.com/?cid=1880351002209916954&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,7.5,0.968
Cafe Lille Peter,"Stefansgade 14, 2200 København",55.6957863,12.5439384,osm,yes,google,bar,node,664252432,Café Lille Peter,,,ChIJldv_rbJTUkYRwg_ygDzTqDk,Cafe Lille Peter,"Stefansgade 14, 2200 København",True,PRICE_LEVEL_INEXPENSIVE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.1,146,https://maps.google.com/?cid=4154802913064128450&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,1.4,0.968
Cafe Ludwigsen,"Sundevedsgade 2, 1751 København",55.6709507,12.5436884,osm,yes,osm+google,bar,node,738821350,Café Ludwigsen,,yes,ChIJhT8BH59TUkYR-3bWnGxAXD0,Cafe Ludwigsen,"Sundevedsgade 2, 1751 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",3.9,506,https://maps.google.com/?cid=4421479769402930939&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,11.4,0.963
Cafe Nemoland,"Fabriksområdet 52, Fabriksområdet 50, 1440 København",55.6727811,12.6001646,osm,yes,google,cafe,node,1321111715,Café Nemoland,,,ChIJOed4-jlTUkYRssfA8yZtruY,Cafe Nemoland,"Fabriksområdet 52, Fabriksområdet 50, 1440 København",True,PRICE_LEVEL_INEXPENSIVE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.5,2600,https://maps.google.com/?cid=16622343288736761778&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,7.7,0.96
Cafe Nemoland,"Fabriksområdet 52, Fabriksområdet 50, 1440 København",55.6727866,12.6003087,osm,yes,osm+google,bar,node,8112044325,Nemo Bar,,yes,ChIJOed4-jlTUkYRssfA8yZtruY,Cafe Nemoland,"Fabriksområdet 52, Fabriksområdet 50, 1440 København",True,PRICE_LEVEL_INEXPENSIVE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.5,2600,https://maps.google.com/?cid=16622343288736761778&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,4.6,0.476
Cafe Nemoland,"Fabriksområdet 52, Fabriksområdet 50, 1440 København",55.6727914,12.6002747,osm,yes,google,cafe,node,4004982515,Cafe Nemo,,,ChIJOed4-jlTUkYRssfA8yZtruY,Cafe Nemoland,"Fabriksområdet 52, Fabriksområdet 50, 1440 København",True,PRICE_LEVEL_INEXPENSIVE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.5,2600,https://maps.google.com/?cid=16622343288736761778&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,3.3,0.818
Cafe OHA,"Finsensvej 29, 2000 Frederiksberg",55.681273,12.516548,osm,yes,osm+google,cafe,node,5418428774,Café Oha - Frederiksberg,,yes,ChIJVXihKMFTUkYRz_EgLeGz8-0,Cafe OHA,"Finsensvej 29, 2000 Frederiksberg",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.5,337,https://maps.google.com/?cid=17146245986035757519&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,6.4,0.483
Cafe Olivia,"Jernbane Allé 78, 2720 København",55.6906592,12.488168,osm,yes,google,cafe,node,5726466896,Café Olivia,,,ChIJi_u23fVRUkYRNIB8cBC7LVA,Cafe Olivia,"Jernbane Allé 78, 2720 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",3.6,495,https://maps.google.com/?cid=5777479576267292724&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,6.6,0.952
Cafe Oscar,"Bredgade 58, 1260 København",55.6853951,12.5913921,osm,yes,osm+google,cafe,node,894309869,Café Oscar,,yes,ChIJG0lfAiJTUkYR3FEhoQIsOd4,Cafe Oscar,"Bredgade 58, 1260 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""300""}}",4.3,1596,https://maps.google.com/?cid=16012878339897381340&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,8.1,0.947
Cafe Petersborg,"Bredgade 76, 1260 København",55.6873553,12.5929855,osm,yes,osm+google,restaurant,node,894328164,Café Petersborg,,yes,ChIJx9fUxSFTUkYRTphj-8IdYZQ,Cafe Petersborg,"Bredgade 76, 1260 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""500""}}",4.2,984,https://maps.google.com/?cid=10691859713632737358&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,1.5,0.966
Cafe Pilos,"Frederikssundsvej 273, 2700 København",55.708982,12.481455,osm,yes,google,cafe,node,4949699028,Cafe Pilos,,,ChIJzSbMaJtRUkYRRTb77am0wfQ,Cafe Pilos,"Frederikssundsvej 273, 2700 København",True,PRICE_LEVEL_INEXPENSIVE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.7,151,https://maps.google.com/?cid=17636576257694709317&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,6.0,1.0
Cafe Postgaarden,"Frederiksberg Allé 4, 1820 Frederiksberg",55.6730015,12.5494138,osm,yes,google,bar,node,6610407468,Postgaarden Bar,,,ChIJxTAq9p9TUkYRzPBnUNNBrmc,Cafe Postgaarden,"Frederiksberg Allé 4, 1820 Frederiksberg",True,PRICE_LEVEL_INEXPENSIVE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.5,88,https://maps.google.com/?cid=7470981207697125580&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,0.9,0.71
Cafe Rabes Have,"Langebrogade 8, 1411 København",55.6701414,12.5862015,osm,yes,google,cafe,node,727823995,Cafe Rabes Have,,,ChIJPyrYkD9TUkYRjR_lLKBVcRM,Cafe Rabes Have,"Langebrogade 8, 1411 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""500""}}",4.4,296,https://maps.google.com/?cid=1400995105525276557&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,2.4,1.0
Cafe Sekseren,"Nordre Fasanvej 6, 2000 Frederiksberg",55.67991,12.52178,osm,yes,google,bar,node,3404320523,Café6'eren,,,ChIJ6y1paL9TUkYRm7pX5k72p2g,Cafe Sekseren,"Nordre Fasanvej 6, 2000 Frederiksberg",True,PRICE_LEVEL_INEXPENSIVE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",4.5,141,https://maps.google.com/?cid=7541266919787575963&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,2.3,0.696
Cafe Slusen,"Ved Slusen 34, 2300 København",55.6425764,12.5528384,osm,yes,osm+google,cafe,node,5739431035,Café Slusen,,yes,ChIJI7kiLG1VUkYRbZwY1s3i6lA,Cafe Slusen,"Ved Slusen 34, 2300 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.3,295,https://maps.google.com/?cid=5830722041272638573&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,1.9,0.952
Cafe Sorgenfri,"Brolæggerstræde 8, 1211 København",55.6777181,12.5747112,osm,yes,google,cafe,node,1478768949,Café Sorgenfri,,,ChIJT5uqDhFTUkYRP5nAjFQOMw8,Cafe Sorgenfri,"Brolæggerstræde 8, 1211 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""600""}}",4.5,803,https://maps.google.com/?cid=1095234890682636607&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,1.6,0.963
Cafe Stefanshus,"Stefansgade 22, 2200 København",55.6953457,12.543356,osm,yes,osm+google,pub,node,335962972,Café Stefanshus,,yes,ChIJbe_vurJTUkYRlRcv2TIqVOY,Cafe Stefanshus,"Stefansgade 22, 2200 København",True,PRICE_LEVEL_INEXPENSIVE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.2,785,https://maps.google.com/?cid=16596936924647593877&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,2.3,0.966
Cafe Sundbyvester,"Skotlandsgade 13, 2300 København",55.6573694,12.6036199,osm,yes,google,pub,node,2144156629,Cafe Sundbyvester,,,ChIJLVDT6U1TUkYRCM9FiC5gyMk,Cafe Sundbyvester,"Skotlandsgade 13, 2300 København",True,PRICE_LEVEL_INEXPENSIVE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""500""}}",4.2,94,https://maps.google.com/?cid=14539977149936684808&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,5.2,1.0
Cafe Svejk,"Smallegade 31, 2000 Frederiksberg",55.6789275,12.5274752,osm,yes,google,pub,node,278380921,Cafe Svejk,,,ChIJbVd-kL5TUkYRpCyFRdhFGcg,Cafe Svejk,"Smallegade 31, 2000 Frederiksberg",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.4,1066,https://maps.google.com/?cid=14418632477184961700&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,6.1,1.0
Cafe Syd 1 v/Marina Teisner,"Sejlklubvej 10, 2450 København",55.638358,12.543856,osm,yes,google,cafe,node,4510144615,Café Syd I,,,ChIJxTl3SI9UUkYRX1veCFgD220,Cafe Syd 1 v/Marina Teisner,"Sejlklubvej 10, 2450 København",True,PRICE_LEVEL_INEXPENSIVE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4.3,138,https://maps.google.com/?cid=7915924446674574175&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,5.5,0.5
Cafe Thoras,"Thoravej 29, 2400 København",55.7061157,12.5268434,osm,yes,osm,cafe,node,13319026940,Cafe Thoras,,yes,ChIJQ22jyRRTUkYRY_Sxcb0GnxI,Cafe Thoras,"Thoravej 29, 2400 København",,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""1""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}}",4.6,8,https://maps.google.com/?cid=1341798624705770595&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,33.5,1.0
Cafe Valkenborg,"Valkendorfsgade 36, Kælderen, 1151 København",55.6790522,12.576067,osm,yes,google,cafe,node,11844940087,Cafe Valkenborg,,,ChIJ4Uuw-J1TUkYRGomkbquMhwc,Cafe Valkenborg,"Valkendorfsgade 36, Kælderen, 1151 København",True,,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""300""}}",4.9,247,https://maps.google.com/?cid=542556948045007130&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,3.5,1.0
Cafe Victoria – Hvidovre,"Hvidovrevej 261C, 2650 Hvidovre",55.6391975,12.4795111,osm,yes,google,cafe,node,282168841,Cafe Victoria,,,ChIJa0k2cxlUUkYRFHtE8LlCt3k,Cafe Victoria – Hvidovre,"Hvidovrevej 261C, 2650 Hvidovre",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}}",4,936,https://maps.google.com/?cid=8770552165694733076&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,12.5,0.743
Cafe Vivaldi,"Axeltorv 1, 1609 København",55.6750856,12.5648551,osm,yes,osm+google,cafe,node,4228016702,Vivaldi Axelborg,,yes,ChIJkU-vsw1TUkYRG0uKDo8eIM8,Cafe Vivaldi,"Axeltorv 1, 1609 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""300""}}",3.6,2058,https://maps.google.com/?cid=14924962764878924571&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,6.0,0.5
Cafe Vivaldi,"Bremerholm 1, 1069 København",55.679508,12.582922,osm,yes,osm+google,cafe,node,7180060859,Cafe Vivaldi København K,,yes,ChIJhRVZ3BFTUkYRrtdFqL5qigI,Cafe Vivaldi,"Bremerholm 1, 1069 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""100""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""300""}}",3.8,1076,https://maps.google.com/?cid=183076101961406382&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,14.2,0.667
Cafe Vivaldi,"Falkoner Alle 13, 2000 Frederiksberg",55.6803093,12.5336372,osm,yes,osm+google,cafe,node,4222913303,Cafe Vivaldi Frederiksberg,,yes,ChIJKdoGf7tTUkYRHQsQHtNRvg4,Cafe Vivaldi,"Falkoner Alle 13, 2000 Frederiksberg",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""300""}}",3.9,1130,https://maps.google.com/?cid=1062376529290332957&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,2.9,0.632
Cafe Wilder,"Wildersgade 56, 1408 København",55.6739679,12.5915653,osm,yes,google,cafe,node,313730187,Cafe Wilder,,,ChIJ9SAIoT5TUkYRynRaepRZLas,Cafe Wilder,"Wildersgade 56, 1408 København",True,PRICE_LEVEL_MODERATE,"{""startPrice"": {""currencyCode"": ""DKK"", ""units"": ""200""}, ""endPrice"": {""currencyCode"": ""DKK"", ""units"": ""600""}}",4.5,1121,https://maps.google.com/?cid=12334613448680436938&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,1.9,1.0
